"subject","laying","sitting","standing","walking","walking_downstairs","walking_upstairs"
"1","-0.9224626098","-0.981579467021277","-0.985418704528302","-0.0352255241130632","-0.12866715764898","-0.41344458754717"
"11","-0.973882496666667","-0.967454617735849","-0.979287024255319","-0.241801726186441","-0.177479240097826","-0.455317917037037"
"14","-0.969342124313725","-0.968951769814815","-0.967249904833333","-0.376766600508475","0.164775056133333","-0.347606639592593"
"15","-0.970833221666667","-0.978159013220339","-0.967884709433962","-0.0669378062222222","-0.0269769415214286","-0.338102216666667"
"16","-0.984752927142857","-0.981752167391304","-0.982425403974359","-0.454270822156863","-0.289957855489362","-0.468605205294118"
"17","-0.977212387746479","-0.9883274196875","-0.986278342435897","-0.194232721737705","-0.351268404347826","-0.37705192875"
"19","-0.974878270963855","-0.979141571643836","-0.970011345890411","0.0107318703980769","0.276716853307692","-0.073928372175"
"21","-0.972039417111111","-0.979180438588235","-0.964503015505618","-0.112564739084615","-0.107306347733333","-0.205067301297872"
"22","-0.954833264305556","-0.963129472580645","-0.952141454126984","0.159995613695652","-0.00309155313333333","-0.0751829281833333"
"23","-0.988230264166667","-0.978136218235294","-0.975176561617647","-0.155488720747458","-0.0724504562777778","-0.326236287627451"
"25","-0.946802003561644","-0.982957002923077","-0.972554452972973","-0.43445519972973","-0.415699643793103","-0.640849424923077"
"26","-0.987115080789474","-0.985862886410256","-0.976267058648649","-0.298531982474576","-0.165552378156","-0.419344696"
"27","-0.985257277297297","-0.985238583714286","-0.97586868","-0.194767362438596","-0.170975270611364","-0.44246561254902"
"28","-0.978094827375","-0.963054247083333","-0.93516897835443","-0.294548344814815","-0.0127039720456522","-0.358009373333333"
"29","-0.989398823913043","-0.983883193","-0.983194980615385","-0.0880213408433962","-0.0977850659541667","-0.408886605510204"
"3","-0.968752113709677","-0.954170151346154","-0.943497973606557","-0.140508590224138","-0.135938542632653","-0.283772547471017"
"30","-0.971696279857143","-0.980405717258064","-0.957434887457627","-0.299525343907692","-0.224992780432258","-0.592919440769231"
"5","-0.965328566153846","-0.954237489772727","-0.93137020875","-0.181055554206071","-0.0568032957531915","-0.19681792087234"
"6","-0.936043420175439","-0.947070821272727","-0.951405464912281","-0.0753742321614035","0.1372024523","-0.122991594331373"
"7","-0.972531648846154","-0.969423612916667","-0.967165093018868","-0.123192887383684","-0.316236510319149","-0.53707567"
"8","-0.975877437407407","-0.980221104565217","-0.976177675","0.0796832872416667","0.220639687868421","-0.0257952590634146"
"10","-0.968039173793103","-0.980962856111111","-0.942187760454545","0.0309052018326415","-0.119504295573684","-0.206872839212766"
"12","-0.963223332","-0.964236191372549","-0.95329178","-0.1413740705982","0.00639406888695652","-0.333077590961538"
"13","-0.980375137419355","-0.983914101836735","-0.977752775438597","-0.0439195137368421","-0.207812348246809","-0.368996179072727"
"18","-0.985865325230769","-0.983642391578947","-0.975243689589041","-0.361908549464286","-0.465982666363636","-0.579650286034483"
"2","-0.982768250416667","-0.977139702826087","-0.970851337962963","-0.0787640836610169","0.0962091607617021","-0.1878421317125"
"20","-0.9772207075","-0.971158287575758","-0.935717554109589","0.157933952294118","0.20582901724","-0.312161098966667"
"24","-0.982140613888889","-0.979228238382353","-0.967720592463768","-0.352829307068966","-0.2258243574","-0.527604243559322"
"4","-0.943969987222222","-0.9442983908","-0.937624242142857","-0.279553391533333","-0.172941628735556","-0.297805187243462"
"9","-0.9640828062","-0.9580073906","-0.962624298888889","-0.367706595","-0.313643041809524","-0.608498592040816"
