"subject","laying","sitting","standing","walking","walking_downstairs","walking_upstairs"
"1","-0.958482112","-0.986430711276596","-0.994604542264151","-0.113615602435789","-0.012283860544898","-0.446843887735849"
"11","-0.985259108596491","-0.980335163584906","-0.992527404255319","-0.428516343559322","-0.0834212653347826","-0.452961683518519"
"14","-0.971473557058824","-0.980890655185185","-0.978248526","-0.454497019661017","0.0129597549231111","-0.368780418888889"
"15","-0.981739386805556","-0.988162333898305","-0.985459068490566","-0.373217585","0.134593836190476","-0.186944664541667"
"16","-0.988416723857143","-0.990861134782609","-0.991026497435897","-0.396223738431373","-0.101186926595745","-0.521089140196078"
"17","-0.981489017183099","-0.99434060296875","-0.992094005512821","-0.355492635409836","-0.103436471413043","-0.292665827083333"
"19","-0.983605223493976","-0.987043285479452","-0.984792035205479","0.110306729315577","0.544273037307692","-0.1742790558"
"21","-0.984826520888889","-0.989439392235294","-0.97706335011236","-0.114888873837692","0.00214655719111111","-0.424052014680851"
"22","-0.970355191527778","-0.981664149193548","-0.975639080634921","0.0358787094391304","0.0869139849722222","-0.00853992680952381"
"23","-0.986360446805556","-0.984561803823529","-0.983141958970588","-0.229328122305085","0.198947061775926","-0.365398622764706"
"25","-0.973323412328767","-0.992278621692308","-0.988312658378378","-0.607620931621622","-0.501968387931034","-0.663642746307692"
"26","-0.989315824868421","-0.99225839525641","-0.990498355","-0.328452881355932","-0.128111641206","-0.290879965872727"
"27","-0.986471899324324","-0.990658097857143","-0.987628362","-0.316184021578947","-0.00358338882727273","-0.468066189411765"
"28","-0.9801647165","-0.976286679444444","-0.968604559620253","-0.335700184259259","-0.0167652227782609","-0.312671655921569"
"29","-0.99200598942029","-0.993525560333333","-0.993652820615385","-0.22143354279434","-0.023952574044375","-0.182365815065306"
"3","-0.98087931483871","-0.974467390384615","-0.957086489344262","-0.26867964387931","-0.0858010042244898","-0.458364616949153"
"30","-0.977463775571429","-0.988864577419355","-0.968430745254237","-0.374400941384615","-0.226643901120968","-0.535420203384615"
"5","-0.983307862115385","-0.975204850227273","-0.962647080178571","-0.302891024625","0.0322415501638298","-0.223896564340426"
"6","-0.966341054736842","-0.969929476363636","-0.973132635789474","-0.132784766936842","0.165271070858333","-0.180301156098039"
"7","-0.980977756153846","-0.982158098125","-0.976403544716981","-0.346026226140351","0.0285033927287234","-0.415153115882353"
"8","-0.973253042222222","-0.985188753695652","-0.989198879814815","-0.2586886278125","0.250143724521053","-0.186618895268293"
"10","-0.978007466724138","-0.988946414074074","-0.964311490454545","-0.0521991013207547","0.223275806105263","-0.187220175510638"
"12","-0.969276283333333","-0.976494200784314","-0.972440195081967","-0.01350661106","0.00631914373913043","-0.359856972115385"
"13","-0.98541995","-0.992827264081633","-0.987636104210526","-0.220910068015789","-0.0740908045319149","-0.487325539818182"
"18","-0.985921071076923","-0.991624662105263","-0.989436673835616","-0.368056913928571","-0.387223932363636","-0.563202134655172"
"2","-0.98587216875","-0.988055854130435","-0.981085715555556","-0.277530462620339","0.147249143238298","-0.276121886479167"
"20","-0.984270728235294","-0.982078229242424","-0.959528332191781","-0.090645041854902","-0.135699627468889","-0.185695388078431"
"24","-0.98636543375","-0.988564382205882","-0.980573836811594","-0.485863255344828","-0.337218894","-0.49876467220339"
"4","-0.978302781111111","-0.9767421962","-0.972586541964286","-0.297042612533333","-0.145759708684667","-0.380488027307692"
"9","-0.9647404702","-0.9645358564","-0.969973398888889","-0.206733787961538","0.017623342197619","-0.335291644693878"
