"subject","laying","sitting","standing","walking","walking_downstairs","walking_upstairs"
"1","-0.8826668762","-0.959184889148936","-0.985297098679245","-0.331560117789474","-0.225574471693878","-0.433349702075472"
"11","-0.973576812807018","-0.972855110377359","-0.987669785531915","-0.616402910169492","-0.377624755652174","-0.551742083518519"
"14","-0.927882307058824","-0.944126078888889","-0.9424220265","-0.177366434042373","0.280735952206667","0.191693742633333"
"15","-0.95156594625","-0.963227004915254","-0.965473514528302","-0.554942138148148","-0.259812204547619","-0.5395910825"
"16","-0.974580069142857","-0.959552230434783","-0.969999504230769","-0.244363048235294","-0.04769426376","-0.335853041176471"
"17","-0.965406091549296","-0.97484160453125","-0.980231575769231","-0.382832802295082","-0.3180818605","-0.3999234945625"
"19","-0.985340447349398","-0.96633509109589","-0.968543351780822","-0.104423357596154","0.110659220744872","-0.2196444734075"
"21","-0.961772190555556","-0.970859342941176","-0.960274142134831","-0.300309066730769","-0.0769713066866667","-0.321712974042553"
"22","-0.954219235555556","-0.946635312419355","-0.957101794126984","-0.25521651373913","-0.322795653888889","-0.228019952309524"
"23","-0.977515213888889","-0.942031166764706","-0.945170568823529","0.0814081078542373","0.280518877574074","-0.070577489272549"
"25","-0.816197953561644","-0.974776131230769","-0.974051231216216","-0.533563220540541","-0.556097089137931","-0.542931828"
"26","-0.984923123552632","-0.967519149358974","-0.97321515527027","-0.33953964559322","-0.2796400557","-0.499502759272727"
"27","-0.987356589864865","-0.974665817","-0.97414624525","-0.312372595438596","-0.241600361090909","-0.418886395098039"
"28","-0.961115672375","-0.952226786666667","-0.934503028481013","-0.356337638518519","-0.308161634195652","-0.401732939215686"
"29","-0.989473926666667","-0.975623030833333","-0.984096024769231","-0.279734839433962","-0.266692150208333","-0.320487882857143"
"3","-0.968332141612903","-0.917987925384615","-0.939507735245902","-0.412374074482759","-0.404452414285714","-0.504494528474576"
"30","-0.970321991714286","-0.966274090645161","-0.938089774915254","-0.309558882615385","-0.25806736666129","-0.36751984"
"5","-0.977007724615385","-0.946064216818182","-0.915083799107143","-0.490251090714286","-0.374740089574468","-0.457470676808511"
"6","-0.938044912280702","-0.935798115272727","-0.942864017017544","-0.498520164385965","-0.277602590916667","-0.42724809972549"
"7","-0.958611644615385","-0.904675337916667","-0.938550519811321","0.0385832252345614","-0.139216222106383","-0.317461021372549"
"8","-0.944269514074074","-0.959436275869565","-0.950362935555556","-0.238634594791667","0.159589756534211","-0.0729496941121951"
"10","-0.964300845172414","-0.97464465462963","-0.955272383863636","-0.41218272245283","-0.157728357742105","-0.301206408085106"
"12","-0.954724801666667","-0.954626628823529","-0.947178200163934","-0.4223253002","-0.402121221521739","-0.560841212692308"
"13","-0.966295582741935","-0.956183063510204","-0.97756730122807","-0.246851507561404","-0.151178724793617","-0.404785239945455"
"18","-0.988606906307692","-0.982996441403509","-0.975772813972603","-0.48977105125","-0.505824358","-0.522728377068965"
"2","-0.984380981875","-0.970162172608696","-0.962471195740741","-0.453806369830508","-0.131290772","-0.281001986202083"
"20","-0.976392651323529","-0.947597457121212","-0.929985824794521","-0.272213861705882","-0.188098811986667","-0.318431522156863"
"24","-0.976634815694444","-0.966991781176471","-0.953817599275362","-0.344493013448276","-0.173825083587273","-0.312792211016949"
"4","-0.967504278888889","-0.9517837432","-0.93164342125","-0.631005470833333","-0.494683451555556","-0.524655722692308"
"9","-0.9459190006","-0.8922013438","-0.941686874222222","-0.250806259788462","-0.103705822657857","-0.384710423408163"
