"subject","laying","sitting","standing","walking","walking_downstairs","walking_upstairs"
"1","-0.24888179828","0.831509933404255","0.942952000377358","0.935223201473684","0.931874418979592","0.89335109754717"
"11","-0.134832031403509","0.871963798301887","0.956464535957447","0.946468451355932","0.941746406521739","0.892626155555556"
"14","-0.145483631627451","0.939038759814815","0.875319569","0.802973961525424","0.81629643","0.688256122222222"
"15","-0.1719930545","0.89036426220339","0.965528899622642","0.951524391481481","0.932302200476191","0.918544812291667"
"16","-0.206783742242857","0.942457377971014","0.941587749358974","0.925981326078431","0.917818427021277","0.826874282745098"
"17","-0.19913309","0.94488374765625","0.904678547435897","0.92811236852459","0.928817578043478","0.853530565833333"
"19","-0.680043155060241","0.581371509041096","0.944045837534247","0.935222559230769","0.881940855128205","0.8294283725"
"21","-0.174349174822222","0.940031368","0.881213341910112","0.862524800961538","0.872683205555556","0.781177210851064"
"22","-0.418494577083333","0.839305928709677","0.954064297619048","0.936096410434783","0.921820641944444","0.889454382857143"
"23","-0.391564962777778","0.936509242941176","0.919857125882353","0.939809688644068","0.923711401296296","0.843438810196078"
"25","-0.461102531369863","0.865686078153846","0.929794733108108","0.937483114459459","0.929627532241379","0.927693239538462"
"26","-0.621309715263158","0.782955611794872","0.965460891621622","0.960647754576271","0.9467972718","0.942095257090909"
"27","-0.530434604864865","0.839464714","0.965351492","0.944759287368421","0.931380178636364","0.868000278627451"
"28","-0.490334541875","0.907331309166667","0.948514848481013","0.942930275555556","0.929291680434783","0.854508231764706"
"29","-0.346789842753623","0.891563755166667","0.974508732","0.96237438509434","0.948486215","0.929258953877551"
"3","-0.241758478064516","0.901098984615385","0.93503077852459","0.936506743275862","0.939057787755102","0.883533436101695"
"30","-0.344737755285714","0.825473836935484","0.968556705084746","0.965217551076923","0.958000491451613","0.93182983"
"5","-0.483470597692308","0.880731443863636","0.960188699107143","0.972624959821429","0.956649352553192","0.936821834893617"
"6","-0.47670987877193","0.933692934909091","0.945139003859649","0.958067455087719","0.928531455208333","0.913632241568627"
"7","-0.502814250576923","0.969147824375","0.958728687924528","0.932566472280702","0.930623632765957","0.81874656"
"8","-0.405930036111111","0.832453878043478","0.957669921111111","0.913586347916667","0.914023498421053","0.860368718780488"
"10","-0.453069737586207","0.791887198148148","0.954008785454545","0.963092149811321","0.939807421052632","0.931861027446809"
"12","-0.3785920653","0.926228975490196","0.957317821803279","0.9668735148","0.949861980652174","0.938371473269231"
"13","-0.156852206467742","0.92557651244898","0.942695296842105","0.910855709298246","0.941875619787234","0.847634313454545"
"18","-0.220600509076923","0.909816469298246","0.947573239863014","0.92386524875","0.932277478363636","0.883330258448276"
"2","-0.509754238125","0.940477273043478","0.896928566851852","0.91301733338983","0.861831345531915","0.790717418541667"
"20","-0.472431415573529","0.924454522424242","0.911231752465753","0.899965205686274","0.91972663","0.777095717058824"
"24","-0.359292534027778","0.919637604411765","0.96644228","0.95970108137931","0.950883416727273","0.906369500508475"
"4","-0.420664662222222","0.8693030064","0.95619779125","0.963999696833333","0.947731858666667","0.946264314423077"
"9","-0.5802528348","0.9163245106","0.961323502222222","0.951867079615385","0.938417773333333","0.902647777755102"
