"subject","laying","sitting","standing","walking","walking_downstairs","walking_upstairs"
"1","-0.9282456284","-0.984120024042553","-0.993096209433962","-0.0744717500625263","-0.0257877197081633","-0.478991622075472"
"11","-0.976504858596491","-0.974511726792453","-0.988853960638298","-0.403141284745763","-0.127017223413043","-0.490485807222222"
"14","-0.966450909019608","-0.973343388888889","-0.970437182833333","-0.439746918474576","0.194708838913556","-0.337086266574074"
"15","-0.973644462777778","-0.984639018474576","-0.979994800566038","-0.310071425166667","0.159631710516667","-0.313363553125"
"16","-0.987891003571429","-0.983615334057971","-0.986761550641026","-0.403386563921569","-0.0783498875595745","-0.493067129607843"
"17","-0.980126745352113","-0.99144649921875","-0.990363248205128","-0.275672786229508","-0.206576683876087","-0.390912450416667"
"19","-0.980668287831325","-0.984205184931507","-0.979640838082192","0.0356558788076923","0.450612065720513","-0.284060693125"
"21","-0.978552618777778","-0.986520865058824","-0.97160651494382","-0.0838487968942308","0.0952339404955556","-0.404183875893617"
"22","-0.959849821805556","-0.968576776774194","-0.958825095396825","0.111532924945652","-0.0337640982530556","-0.0876501605595238"
"23","-0.986685651527778","-0.973668776323529","-0.974811528235294","-0.0268194363050847","0.292087200087037","-0.362708849411765"
"25","-0.961931605342466","-0.988311804923077","-0.982637080945946","-0.542870062567568","-0.482976929827586","-0.674513059846154"
"26","-0.989101949473684","-0.989986111666667","-0.982626252972973","-0.279350754237288","-0.111303956316","-0.334531344727273"
"27","-0.988586771351351","-0.989200539571429","-0.98415908975","-0.266138940350877","-0.0386367422818182","-0.464610567058824"
"28","-0.973312647875","-0.970301646111111","-0.954068391518987","-0.390449724259259","-0.0418872609934783","-0.325362338235294"
"29","-0.994646916811594","-0.990531729333333","-0.990495689538462","-0.133036273622642","-0.0307693372041667","-0.254485176020408"
"3","-0.976121297903226","-0.966550084230769","-0.948770043278689","-0.139916355325862","-0.0926324494530612","-0.439020591694915"
"30","-0.969642290285714","-0.98605764","-0.950762271186441","-0.353751020923077","-0.125283184512903","-0.561837706461538"
"5","-0.977477145384615","-0.965757731590909","-0.942962047678571","-0.282242276785714","-0.0292570509829787","-0.310186545957447"
"6","-0.950341934385965","-0.948181827818182","-0.956099145964912","-0.0706029648421053","0.209502174375","-0.169970363039216"
"7","-0.967310932307692","-0.970243274166667","-0.968566356037736","-0.027557329277193","0.0901836280510638","-0.471265710980392"
"8","-0.962954517222222","-0.980667377391304","-0.979932239074074","-0.184571053979167","0.2534082561","-0.228296364146341"
"10","-0.967556980689655","-0.985209856296296","-0.952058214545455","0.037608338009434","0.110877231263158","-0.226010197889362"
"12","-0.962580915166667","-0.972745892745098","-0.962678857213115","-0.02028505044","0.0655781271934783","-0.329827968269231"
"13","-0.980066243387097","-0.988813098163265","-0.981865616666667","-0.131788528797719","-0.0433959844","-0.451225931090909"
"18","-0.989526277538462","-0.991159350526316","-0.986015285890411","-0.42541866125","-0.3825173332","-0.579330320344828"
"2","-0.98551807625","-0.984475868043478","-0.976675280185185","-0.164150985127119","0.22961718512766","-0.21738939458125"
"20","-0.980161687058824","-0.972537871515151","-0.938454372328767","0.0210765716843137","0.0467185842571111","-0.239444370019608"
"24","-0.983605927361111","-0.985418456176471","-0.973108343043478","-0.409824562586207","-0.143501970018182","-0.441068689830508"
"4","-0.960786430740741","-0.9625491104","-0.958159482142857","-0.316918956","-0.216858921977778","-0.437261477884615"
"9","-0.9550268052","-0.9517802432","-0.963764177777778","-0.317113487115385","0.039907818552381","-0.445485397959184"
