"subject","laying","sitting","standing","walking","walking_downstairs","walking_upstairs"
"1","0.14868943626","0.0629313811914894","0.074800751","0.0849448173042105","0.0900850142030612","0.0583595463981132"
"11","0.152019015929825","0.0761739419056604","0.0810588216170213","0.0843744495507542","0.057524457376087","0.0638054379968518"
"14","0.149124058235294","0.0928523607037037","0.07904758875","0.0513222717627119","0.0353344537555556","-0.0441381886666667"
"15","0.113451899791667","0.0951978083898305","0.0761946738773585","0.0842484921022222","0.0711758197607143","0.0911681484547917"
"16","0.0966210349428571","0.0795736310463768","0.0867342708846154","0.0818650735686274","0.0835380057","-0.00779288021764706"
"17","0.111440490309859","0.0860053803375","0.0880561869358974","0.0757132656704918","0.0162878745776087","0.0560931358145833"
"19","0.10860511373494","0.0968980718168493","0.0710520180136986","0.0798106981923077","0.163962510807692","-0.000233248224999999"
"21","0.0980906517","0.0831326042823529","0.0864863265393258","0.0983715930038462","0.148610020955556","-0.00546829763829787"
"22","0.145003879319444","0.0804426775241936","0.0733466563174603","0.0775266594847826","0.0500708760555556","0.0157359244619048"
"23","0.111078594708333","0.0645673209117647","0.0816888999117647","0.10770045065339","0.0953602497222222","-0.0325557522333333"
"25","0.139718671465753","0.0852783892769231","0.0852685438243243","0.0867868736891892","0.0980750249310345","0.0996227385527692"
"26","0.152436344328947","0.0711109471666667","0.0776706781351351","0.0851069247830508","0.082221399603","0.0721458973490909"
"27","0.118738360783784","0.0833752812157143","0.07168414632375","0.118267750196491","0.152695027609091","0.140129855776471"
"28","0.09357912315","0.087025401375","0.0865173111012658","0.116065910925926","0.138622425584783","0.103720987705882"
"29","0.127411971652174","0.0580495969166667","0.0827583768461538","0.0856852236188679","0.0822244074666667","0.0854318123467347"
"3","0.137999561112903","0.0940113975530769","0.0665262054098361","0.0813485942827586","0.123826738353061","0.0215603697"
"30","0.0938472163142857","0.0702002598387097","0.0802514754237288","0.0839568239261538","0.0895767797064516","0.0814699303289231"
"5","0.159894366942308","0.0823934451590909","0.0690945763946429","0.0815435495892857","0.0806559989574468","0.0424442819489362"
"6","0.179102058245614","0.0854346006181818","0.0767394745964912","0.0838808799280702","0.0870012595210417","0.0664234025976471"
"7","0.155920029769231","0.0259476655145833","0.0851045000566038","0.0641104602035088","0.116894769042766","0.139217071509804"
"8","0.13818830737037","0.0716048809782609","0.063688907","0.0509657915395833","0.114143855152368","-0.0724546025804878"
"10","0.104720478344828","0.0745958869444444","0.103251560681818","0.0986695731160377","0.0724433685578947","0.0879664182957447"
"12","0.14519184795","0.0728462158235294","0.074256819","0.0999739123004","0.0895434978391304","0.0898022757730769"
"13","0.117819614790323","0.0823432026610204","0.085471246877193","0.0784205641252632","0.111284239655957","0.116679563256364"
"18","0.0937781948153846","0.0848140511754386","0.0843190675616438","0.0944718394625","0.0987471683127273","0.0906736478431034"
"2","0.144882846104167","0.0412277462173913","0.0878351695481481","0.0828336633220339","0.097173808906383","0.0688374021666667"
"20","0.123680209926471","0.0642882138333333","0.0773671448739726","0.0851359929294118","0.103900480541333","0.058701941845098"
"24","0.111730746333333","0.0800440230882353","0.077124614942029","0.0972006320344828","0.111973650603636","0.0248290702830508"
"4","0.169720404092593","0.10115033478","0.0755636430892857","0.0805677161216667","0.05926394948","0.0843753843384615"
"9","0.101275010682","0.0807919285908","0.0992409332222222","0.111629779896154","0.116804400690476","0.14569462592449"
