"subject","laying","sitting","standing","walking","walking_downstairs","walking_upstairs"
"1","-0.9280564692","-0.977229008297872","-0.995759901509434","-0.283740258842105","0.0300353383483878","-0.35470802509434"
"11","-0.98477733","-0.982796562075472","-0.994978878723404","-0.422842071864407","0.142456557034783","-0.238802959018519"
"14","-0.917501887333333","-0.976302248148148","-0.973268905","-0.402639098135593","0.0178313402266667","-0.309396717592593"
"15","-0.972255551527778","-0.987084356101695","-0.988949247358491","-0.327961801111111","0.406471051190476","-0.0260971840270833"
"16","-0.973691429428571","-0.986825605362319","-0.989076811794872","-0.404692523921569","0.207251997929787","-0.397083831568627"
"17","-0.972960567323944","-0.9944439053125","-0.991163919871795","-0.31950017295082","0.187719760269565","-0.062952754100625"
"19","-0.965019579518072","-0.976357663013699","-0.989910996849315","-0.0489049407963462","0.626917070512821","-0.1287420952375"
"21","-0.955019866222222","-0.991777287176471","-0.981419961123596","-0.297814843538462","0.224343492244444","-0.240808282276596"
"22","-0.947735251944444","-0.978466823709677","-0.985000527142857","-0.00865921919565217","0.348618168333333","0.0835738640921429"
"23","-0.956756363194444","-0.987607636617647","-0.985421519558824","-0.313521773389831","0.0441392843425926","-0.243887818513725"
"25","-0.909116474109589","-0.991892828615385","-0.991970126756757","-0.596007443513514","-0.253756934258621","-0.459775646153846"
"26","-0.969445445263158","-0.979768987948718","-0.993069368783784","-0.340185527559322","0.17395384962","-0.169006952418182"
"27","-0.978455153108108","-0.988580107714286","-0.9919515835","-0.348475560526316","0.167407531090909","-0.295439547254902"
"28","-0.9688882955","-0.983272806805556","-0.977748638607595","-0.293003522222222","0.125712887943478","-0.242062430294118"
"29","-0.984219555507246","-0.9907450195","-0.996068635384615","-0.174337940226415","0.167383602458333","-0.0867715569693878"
"3","-0.982776639193548","-0.971010120961538","-0.96674254295082","-0.360356726034483","-0.0574100475102041","-0.313123437627119"
"30","-0.976362515428571","-0.983622744193548","-0.977559426949153","-0.346394275230769","-0.0577703163548387","-0.350504475230769"
"5","-0.965934509615385","-0.980945022045455","-0.968591815714286","-0.294098534232143","0.275046110468085","-0.0457237779851064"
"6","-0.934049422052632","-0.980164933636364","-0.981758159649123","-0.296538717368421","0.383681639791667","-0.0501350188513725"
"7","-0.93651361","-0.972668374583333","-0.979307570377358","-0.327243240701754","0.0660815600978723","-0.29487297445098"
"8","-0.94304121537037","-0.979026152391304","-0.988815418148148","-0.173605736002083","0.0241393473736842","-0.171712174634146"
"10","-0.968283685","-0.982901825925926","-0.978403481818182","-0.178709734396226","0.295733547631579","-0.161591924234043"
"12","-0.95531868","-0.982568781960784","-0.981243992459016","-0.128898533096","0.0424084916086956","-0.290149192307692"
"13","-0.968891989354839","-0.989546275306122","-0.991020759298246","-0.346980394210526","-0.0681563626617021","-0.296284597454545"
"18","-0.984527649230769","-0.994347988596491","-0.992019762739726","-0.37600552125","-0.302634565090909","-0.380168286724138"
"2","-0.974059464791667","-0.986822279565217","-0.987271889259259","-0.423642838474576","0.0463666814446808","-0.304376406458333"
"20","-0.962249114705882","-0.983081858939394","-0.967209961232877","-0.208342792019608","0.0745098785288889","-0.116088676011765"
"24","-0.967984021111111","-0.990593766617647","-0.98725587115942","-0.47076236637931","-0.08273248054","-0.344399351355932"
"4","-0.954193738888889","-0.980309931","-0.97692058","-0.440829971333333","0.0111935496222222","-0.204933042903846"
"9","-0.94233309","-0.9572277914","-0.975741252444444","-0.238353562692308","0.213392270547619","-0.36144437755102"
